utc_timestamp,DE_KN_residential4_grid_import,DE_KN_residential4_grid_export
2015-10-14T15:45:00Z,29.4357327548,49.2892622514
2015-10-14T16:00:00Z,29.4774780273,49.2900390625
2015-10-14T16:15:00Z,29.7554086538,49.2900390625
2015-10-14T16:30:00Z,30.1327427455,49.2900390625
2015-10-14T16:45:00Z,30.1957123426,49.2900390625
2015-10-14T17:00:00Z,30.2583372155,49.2900390625
2015-10-14T17:15:00Z,30.3069786659,49.2900390625
2015-10-14T17:30:00Z,30.3573608398,49.2900390625
2015-10-14T17:45:00Z,30.4139160156,49.2900390625
2015-10-14T18:00:00Z,30.487487793,49.2900390625
2015-10-14T18:15:00Z,30.5575561523,49.2900390625
2015-10-14T18:30:00Z,30.6356026786,49.2900390625
2015-10-14T18:45:00Z,30.6869384766,49.2900390625
2015-10-14T19:00:00Z,30.7449951172,49.2900390625
2015-10-14T19:15:00Z,30.7975463867,49.2900390625
2015-10-14T19:30:00Z,30.8484235491,49.2900390625
2015-10-14T19:45:00Z,30.9249267578,49.2900390625
2015-10-14T20:00:00Z,31.0084698017,49.2900390625
2015-10-14T20:15:00Z,31.1012834821,49.2900390625
2015-10-14T20:30:00Z,31.2149658203,49.2900390625
2015-10-14T20:45:00Z,31.2954289363,49.2900390625
2015-10-14T21:00:00Z,31.3529334435,49.2900390625
2015-10-14T21:15:00Z,31.422781808,49.2900390625
2015-10-14T21:30:00Z,31.4785505022,49.2900390625
2015-10-14T21:45:00Z,31.5175170898,49.2900390625
2015-10-14T22:00:00Z,31.5773925781,49.2900390625
2015-10-14T22:15:00Z,31.6084333147,49.2900390625
2015-10-14T22:30:00Z,31.6441824777,49.2900390625
2015-10-14T22:45:00Z,31.7049560547,49.2900390625
2015-10-14T23:00:00Z,31.7542898996,49.2900390625
2015-10-14T23:15:00Z,31.7875366211,49.2900390625
2015-10-14T23:30:00Z,31.8367638221,49.2900390625
2015-10-14T23:45:00Z,31.8673706055,49.2900390625
2015-10-15T00:00:00Z,31.8979003906,49.2900390625
2015-10-15T00:15:00Z,31.9374389648,49.2900390625
2015-10-15T00:30:00Z,31.96796875,49.2900390625
2015-10-15T00:45:00Z,32.0088243986,49.2900390625
2015-10-15T01:00:00Z,32.0475463867,49.2900390625
2015-10-15T01:15:00Z,32.0978515625,49.2900390625
2015-10-15T01:30:00Z,32.1541922433,49.2900390625
2015-10-15T01:45:00Z,32.1785016741,49.2900390625
2015-10-15T02:00:00Z,32.2174682617,49.2900390625
2015-10-15T02:15:00Z,32.2560058594,49.2900390625
2015-10-15T02:30:00Z,32.2846491887,49.2900390625
2015-10-15T02:45:00Z,32.3189941406,49.2900390625
