consumption,temperature_2m,precipitation,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,is_day,sunshine_duration,day_of_week,month,hour,day
0.0,25.2,0.0,51.0,42.0,0.0,44.0,1.0,3600.0,1,7,22,13
0.0,25.3,0.0,39.3,30.0,0.0,41.0,1.0,3600.0,1,7,23,13
0.0,25.35,0.0,33.9,30.0,0.0,23.0,1.0,3600.0,2,7,0,14
0.0,25.4,0.0,21.9,23.0,0.0,4.0,1.0,3600.0,2,7,1,14
0.0,25.55,0.0,12.599999,12.0,0.0,6.0,1.0,3600.0,2,7,2,14
0.0,25.6,0.0,10.799999,12.0,0.0,0.0,1.0,3600.0,2,7,3,14
0.0,25.7,0.0,6.2999997,7.0,0.0,0.0,1.0,3600.0,2,7,4,14
0.0,25.7,0.0,5.3999996,6.0,0.0,0.0,1.0,3600.0,2,7,5,14
0.0,25.7,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,2,7,6,14
0.0,25.7,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,2,7,7,14
0.0,25.65,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,2,7,8,14
0.038,25.5,0.0,0.0,0.0,0.0,0.0,1.0,2468.3533,2,7,9,14
0.281,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,10,14
0.288,25.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,11,14
0.269,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,12,14
0.219,25.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,13,14
0.138,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,14,14
0.044,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,15,14
0.006,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,16,14
0.0,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,17,14
0.0,25.3,0.0,7.2,8.0,0.0,0.0,0.0,0.0,2,7,18,14
0.0,25.4,0.0,26.099998,29.0,0.0,0.0,1.0,0.0,2,7,19,14
0.0,25.5,0.0,41.399998,46.0,0.0,0.0,1.0,2276.8076,2,7,20,14
0.0,25.6,0.0,36.899998,41.0,0.0,0.0,1.0,3600.0,2,7,21,14
0.0,25.75,0.0,34.2,38.0,0.0,0.0,1.0,3600.0,2,7,22,14
0.0,25.85,0.0,26.099998,29.0,0.0,0.0,1.0,3600.0,2,7,23,14
0.0,26.0,0.0,23.4,26.0,0.0,0.0,1.0,3600.0,3,7,0,15
0.0,26.15,0.0,30.599998,34.0,0.0,0.0,1.0,3600.0,3,7,1,15
0.0,26.3,0.0,34.2,38.0,0.0,0.0,1.0,3600.0,3,7,2,15
0.0,26.4,0.0,30.599998,34.0,0.0,0.0,1.0,3600.0,3,7,3,15
0.0,26.4,0.0,38.4,38.0,7.0,0.0,1.0,3600.0,3,7,4,15
0.0,26.4,0.0,21.900002,19.0,8.0,0.0,1.0,3600.0,3,7,5,15
0.0,26.35,0.0,25.199999,22.0,9.0,0.0,1.0,3600.0,3,7,6,15
0.0,26.25,0.0,21.599998,18.0,9.0,0.0,1.0,3600.0,3,7,7,15
0.05,26.1,0.0,18.6,16.0,7.0,0.0,1.0,3600.0,3,7,8,15
0.238,25.95,0.0,19.2,20.0,2.0,0.0,1.0,2446.9624,3,7,9,15
0.281,26.15,0.0,8.099999,9.0,0.0,0.0,0.0,0.0,3,7,10,15
0.288,26.1,0.0,5.3999996,6.0,0.0,0.0,0.0,0.0,3,7,11,15
0.269,26.0,0.0,4.5,5.0,0.0,0.0,0.0,0.0,3,7,12,15
0.219,25.85,0.0,10.799999,12.0,0.0,0.0,0.0,0.0,3,7,13,15
0.15,25.8,0.0,18.0,20.0,0.0,0.0,0.0,0.0,3,7,14,15
0.056,25.7,0.0,27.0,30.0,0.0,0.0,0.0,0.0,3,7,15,15
0.019,25.6,0.0,40.5,45.0,0.0,0.0,0.0,0.0,3,7,16,15
0.0,25.45,0.0,44.1,49.0,0.0,0.0,0.0,0.0,3,7,17,15
0.0,25.35,0.0,50.399998,56.0,0.0,0.0,0.0,0.0,3,7,18,15
0.0,25.25,0.0,45.899998,51.0,0.0,0.0,1.0,0.0,3,7,19,15
0.0,25.2,0.0,64.799995,72.0,0.0,0.0,1.0,1366.1586,3,7,20,15
0.0,25.15,0.0,59.399998,66.0,0.0,0.0,1.0,3600.0,3,7,21,15
0.0,25.35,0.0,42.3,47.0,0.0,0.0,1.0,3600.0,3,7,22,15
0.0,25.4,0.0,36.0,40.0,0.0,0.0,1.0,3600.0,3,7,23,15
0.0,25.45,0.0,29.699999,33.0,0.0,0.0,1.0,3600.0,4,7,0,16
0.0,25.5,0.0,20.699999,23.0,0.0,0.0,1.0,3600.0,4,7,1,16
0.0,25.65,0.0,12.599999,14.0,0.0,0.0,1.0,3600.0,4,7,2,16
0.0,25.75,0.0,9.0,10.0,0.0,0.0,1.0,3600.0,4,7,3,16
0.0,25.95,0.0,18.0,20.0,0.0,0.0,1.0,3600.0,4,7,4,16
0.0,26.05,0.0,31.8,34.0,0.0,4.0,1.0,3600.0,4,7,5,16
0.0,26.2,0.0,29.099998,32.0,0.0,1.0,1.0,3600.0,4,7,6,16
0.0,26.25,0.0,18.9,21.0,0.0,0.0,1.0,3600.0,4,7,7,16
0.05,26.25,0.0,15.299999,17.0,0.0,0.0,1.0,3600.0,4,7,8,16
0.225,26.2,0.0,17.1,19.0,0.0,0.0,1.0,2424.1172,4,7,9,16
0.256,26.25,0.0,34.2,38.0,0.0,0.0,0.0,0.0,4,7,10,16
0.156,26.2,0.0,28.8,32.0,0.0,0.0,0.0,0.0,4,7,11,16
0.25,26.15,0.0,23.4,26.0,0.0,0.0,0.0,0.0,4,7,12,16
0.194,26.05,0.0,9.0,10.0,0.0,0.0,0.0,0.0,4,7,13,16
0.1,25.9,0.0,9.9,11.0,0.0,0.0,0.0,0.0,4,7,14,16
0.025,25.8,0.0,5.3999996,6.0,0.0,0.0,0.0,0.0,4,7,15,16
0.006,25.7,0.0,15.299999,17.0,0.0,0.0,0.0,0.0,4,7,16,16
0.0,25.6,0.0,14.4,16.0,0.0,0.0,0.0,0.0,4,7,17,16
0.0,25.55,0.0,26.099998,29.0,0.0,0.0,0.0,0.0,4,7,18,16
0.0,25.5,0.0,19.8,22.0,0.0,0.0,1.0,0.0,4,7,19,16
0.0,25.5,0.0,25.199999,28.0,0.0,0.0,1.0,2205.779,4,7,20,16
0.0,25.45,0.0,25.199999,28.0,0.0,0.0,1.0,3600.0,4,7,21,16
0.0,25.5,0.0,36.899998,41.0,0.0,0.0,1.0,3600.0,4,7,22,16
0.0,25.6,0.0,31.5,35.0,0.0,0.0,1.0,3600.0,4,7,23,16
0.0,25.7,0.0,39.6,44.0,0.0,0.0,1.0,3600.0,5,7,0,17
0.0,25.85,0.0,33.3,37.0,0.0,0.0,1.0,3600.0,5,7,1,17
0.0,26.05,0.0,31.5,35.0,0.0,0.0,1.0,3600.0,5,7,2,17
0.0,26.2,0.0,22.5,25.0,0.0,0.0,1.0,3600.0,5,7,3,17
0.0,26.4,0.0,14.4,16.0,0.0,0.0,1.0,3600.0,5,7,4,17
0.0,26.45,0.0,18.0,20.0,0.0,0.0,1.0,3600.0,5,7,5,17
0.0,26.55,0.0,18.9,21.0,0.0,0.0,1.0,3600.0,5,7,6,17
0.0,26.6,0.0,33.3,37.0,0.0,0.0,1.0,3600.0,5,7,7,17
0.05,26.6,0.0,23.4,26.0,0.0,0.0,1.0,3600.0,5,7,8,17
0.231,26.55,0.0,26.099998,29.0,0.0,0.0,1.0,2399.8164,5,7,9,17
0.275,26.6,0.0,5.3999996,6.0,0.0,0.0,0.0,0.0,5,7,10,17
0.281,26.6,0.0,2.6999998,3.0,0.0,0.0,0.0,0.0,5,7,11,17
0.263,26.5,0.0,2.6999998,3.0,0.0,0.0,0.0,0.0,5,7,12,17
0.213,26.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,13,17
0.138,26.35,0.0,3.6,4.0,0.0,0.0,0.0,0.0,5,7,14,17
0.05,26.25,0.0,12.599999,14.0,0.0,0.0,0.0,0.0,5,7,15,17
0.0,26.15,0.0,34.2,38.0,0.0,0.0,0.0,0.0,5,7,16,17
0.0,26.05,0.0,50.999996,48.0,0.0,26.0,0.0,0.0,5,7,17,17
0.0,25.95,0.0,57.9,44.0,0.0,61.0,0.0,0.0,5,7,18,17
0.0,25.9,0.0,54.0,30.0,0.0,90.0,1.0,0.0,5,7,19,17
0.0,25.9,0.0,48.0,20.0,0.0,100.0,1.0,1220.0719,5,7,20,17
0.0,25.9,0.0,54.9,28.0,0.0,99.0,1.0,3600.0,5,7,21,17
0.0,26.05,0.0,50.1,24.0,0.0,95.0,1.0,3600.0,5,7,22,17
0.0,26.1,0.0,61.8,36.0,0.0,98.0,1.0,3600.0,5,7,23,17
0.0,26.2,0.0,60.9,36.0,0.0,95.0,1.0,3600.0,6,7,0,18
0.0,26.3,0.0,74.4,50.0,0.0,98.0,1.0,3600.0,6,7,1,18
0.0,26.4,0.0,57.300003,32.0,0.0,95.0,1.0,3600.0,6,7,2,18
0.0,26.5,0.0,60.9,35.0,0.0,98.0,1.0,3600.0,6,7,3,18
0.0,26.55,0.0,55.800003,30.0,0.0,96.0,1.0,3600.0,6,7,4,18
0.0,26.6,0.0,44.4,21.0,0.0,85.0,1.0,3600.0,6,7,5,18
0.0,26.6,0.0,42.9,18.0,0.0,89.0,1.0,3600.0,6,7,6,18
0.0,26.6,0.0,21.9,16.0,0.0,25.0,1.0,3600.0,6,7,7,18
0.056,26.5,0.0,15.9,12.0,0.0,17.0,1.0,3600.0,6,7,8,18
0.244,26.35,0.0,5.9999995,6.0,0.0,2.0,1.0,2374.06,6,7,9,18
0.281,26.35,0.0,9.0,10.0,0.0,0.0,0.0,0.0,6,7,10,18
0.288,26.3,0.0,1.8,2.0,0.0,0.0,0.0,0.0,6,7,11,18
0.263,26.2,0.0,6.2999997,7.0,0.0,0.0,0.0,0.0,6,7,12,18
0.213,26.1,0.0,4.5,5.0,0.0,0.0,0.0,0.0,6,7,13,18
0.144,25.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,14,18
0.05,25.9,0.0,4.5,5.0,0.0,0.0,0.0,0.0,6,7,15,18
0.0,25.8,0.0,7.2,8.0,0.0,0.0,0.0,0.0,6,7,16,18
0.0,25.8,0.0,21.599998,24.0,0.0,0.0,0.0,0.0,6,7,17,18
0.0,25.75,0.0,9.0,7.0,0.0,9.0,0.0,0.0,6,7,18,18
0.0,25.7,0.0,22.8,3.0,0.0,67.0,1.0,0.0,6,7,19,18
0.0,25.75,0.0,24.6,11.0,0.0,49.0,1.0,2132.997,6,7,20,18
0.0,25.8,0.0,33.9,19.0,0.0,56.0,1.0,3600.0,6,7,21,18
0.0,25.9,0.0,32.7,26.0,0.0,31.0,1.0,3600.0,6,7,22,18
0.0,26.05,0.0,48.0,37.0,0.0,49.0,1.0,3600.0,6,7,23,18
0.0,26.2,0.0,51.6,34.0,0.0,70.0,1.0,3600.0,0,7,0,19
0.0,26.3,0.0,51.9,31.0,0.0,80.0,1.0,3600.0,0,7,1,19
0.0,26.4,0.0,62.1,40.0,1.0,85.0,1.0,3600.0,0,7,2,19
0.0,26.5,0.0,55.200005,38.0,7.0,56.0,1.0,3600.0,0,7,3,19
0.0,26.55,0.0,52.2,40.0,17.0,20.0,1.0,3600.0,0,7,4,19
0.0,26.55,0.0,53.399998,48.0,10.0,14.0,1.0,3600.0,0,7,5,19
0.0,26.55,0.0,57.6,37.0,17.0,47.0,1.0,3600.0,0,7,6,19
0.0,26.55,0.0,47.399998,24.0,23.0,40.0,1.0,3600.0,0,7,7,19
0.025,26.5,0.0,36.9,15.0,33.0,12.0,1.0,3600.0,0,7,8,19
0.163,26.45,0.0,33.9,7.0,0.0,92.0,1.0,2346.8416,0,7,9,19
0.094,26.4,0.0,30.6,2.0,0.0,96.0,0.0,0.0,0,7,10,19
0.088,26.3,0.0,29.400002,0.0,0.0,98.0,0.0,0.0,0,7,11,19
0.219,26.25,0.0,38.1,10.0,0.0,97.0,0.0,0.0,0,7,12,19
0.131,26.2,0.0,40.2,13.0,0.0,95.0,0.0,0.0,0,7,13,19
0.081,26.15,0.0,48.9,25.0,0.0,88.0,0.0,0.0,0,7,14,19
0.031,26.05,0.0,56.1,28.0,5.0,93.0,0.0,0.0,0,7,15,19
0.0,26.05,0.0,58.5,31.0,1.0,100.0,0.0,0.0,0,7,16,19
0.0,26.1,0.0,45.0,14.0,4.0,100.0,0.0,0.0,0,7,17,19
0.0,26.1,0.0,47.100002,15.0,6.0,100.0,0.0,0.0,0,7,18,19
0.0,26.15,0.0,41.7,7.0,11.0,96.0,1.0,0.0,0,7,19,19
0.0,26.15,0.0,58.800003,22.0,17.0,96.0,1.0,1476.5872,0,7,20,19
0.0,26.15,0.0,55.199997,28.0,3.0,94.0,1.0,3600.0,0,7,21,19
0.0,25.9,0.0,80.1,57.0,0.0,96.0,1.0,3600.0,0,7,22,19
0.0,26.0,0.0,66.6,41.0,0.0,99.0,1.0,3600.0,0,7,23,19
0.0,26.15,0.0,73.8,52.0,0.0,90.0,1.0,3600.0,1,7,0,20
0.0,26.3,0.0,75.6,51.0,0.0,99.0,1.0,3600.0,1,7,1,20
0.0,26.5,0.0,79.5,55.0,0.0,100.0,1.0,3600.0,1,7,2,20
0.0,26.65,0.0,45.9,18.0,0.0,99.0,1.0,3600.0,1,7,3,20
0.0,26.75,0.0,38.4,6.0,5.0,100.0,1.0,3600.0,1,7,4,20
0.0,26.9,0.0,51.600002,20.0,6.0,100.0,1.0,3600.0,1,7,5,20
0.0,26.95,0.0,54.300003,17.0,15.0,100.0,1.0,1272.9712,1,7,6,20
0.0,26.9,0.0,49.2,18.0,5.0,100.0,1.0,2946.854,1,7,7,20
0.056,26.85,0.0,54.9,21.0,11.0,98.0,1.0,3600.0,1,7,8,20
0.231,26.7,0.0,71.4,34.0,18.0,100.0,1.0,0.0,1,7,9,20
0.275,26.2,0.0,61.2,15.0,30.0,99.0,0.0,0.0,1,7,10,20
0.288,26.15,0.0,63.9,11.0,40.0,100.0,0.0,0.0,1,7,11,20
0.263,26.15,0.0,87.0,27.0,55.0,99.0,0.0,0.0,1,7,12,20
0.219,26.1,0.0,100.0,38.0,98.0,99.0,0.0,0.0,1,7,13,20
0.113,25.7,0.2,100.0,28.0,98.0,98.0,0.0,0.0,1,7,14,20
0.038,25.65,0.4,100.0,27.0,94.0,97.0,0.0,0.0,1,7,15,20
0.019,25.55,0.6,100.0,31.0,85.0,98.0,0.0,0.0,1,7,16,20
0.0,25.7,0.7,88.200005,32.0,49.0,100.0,0.0,0.0,1,7,17,20
0.0,25.55,0.8,80.4,29.0,44.0,93.0,0.0,0.0,1,7,18,20
0.0,25.5,0.4,95.1,24.0,75.0,95.0,1.0,0.0,1,7,19,20
0.0,25.4,0.6,100.0,34.0,69.0,99.0,1.0,0.0,1,7,20,20
0.0,25.55,0.4,97.5,31.0,66.0,100.0,1.0,0.0,1,7,21,20
0.0,25.45,0.1,59.1,6.0,41.0,97.0,1.0,2955.632,1,7,22,20
0.0,25.55,0.0,73.200005,26.0,33.0,100.0,1.0,3600.0,1,7,23,20
0.0,25.3,0.2,80.7,36.0,32.0,97.0,1.0,3600.0,2,7,0,21
0.0,25.45,0.3,61.5,12.0,37.0,95.0,1.0,3600.0,2,7,1,21
0.0,25.35,0.2,53.100002,11.0,23.0,98.0,1.0,3600.0,2,7,2,21
0.0,25.4,0.1,59.700005,18.0,25.0,95.0,1.0,3600.0,2,7,3,21
0.0,25.55,0.0,61.5,17.0,31.0,92.0,1.0,3600.0,2,7,4,21
0.0,25.6,0.0,52.5,10.0,25.0,95.0,1.0,3600.0,2,7,5,21
0.0,25.5,0.0,73.2,23.0,40.0,95.0,1.0,3600.0,2,7,6,21
0.0,25.35,0.0,67.200005,8.0,54.0,92.0,1.0,3600.0,2,7,7,21
0.0,25.3,0.0,72.9,27.0,36.0,90.0,1.0,3600.0,2,7,8,21
0.131,25.2,0.0,58.200005,35.0,4.0,81.0,1.0,1500.0336,2,7,9,21
0.038,24.95,0.0,35.4,10.0,0.0,88.0,0.0,0.0,2,7,10,21
0.1,24.85,0.0,37.5,13.0,0.0,86.0,0.0,0.0,2,7,11,21
0.113,24.75,0.0,34.5,16.0,0.0,67.0,0.0,0.0,2,7,12,21
0.188,24.65,0.0,31.5,26.0,0.0,27.0,0.0,0.0,2,7,13,21
0.163,24.55,0.0,17.099998,18.0,0.0,3.0,0.0,0.0,2,7,14,21
0.063,24.45,0.0,24.3,27.0,0.0,0.0,0.0,0.0,2,7,15,21
0.006,24.3,0.0,14.4,16.0,0.0,0.0,0.0,0.0,2,7,16,21
0.0,24.15,0.0,15.0,12.0,7.0,0.0,0.0,0.0,2,7,17,21
0.0,24.0,0.0,26.399998,24.0,8.0,0.0,0.0,0.0,2,7,18,21
0.0,23.8,0.0,22.199999,22.0,4.0,0.0,1.0,0.0,2,7,19,21
0.0,23.7,0.1,21.9,21.0,5.0,0.0,1.0,1460.3677,2,7,20,21
0.0,23.85,0.0,18.6,20.0,1.0,0.0,1.0,3600.0,2,7,21,21
0.0,23.95,0.0,20.699999,23.0,0.0,0.0,1.0,3600.0,2,7,22,21
0.0,24.1,0.0,19.8,22.0,0.0,0.0,1.0,3600.0,2,7,23,21
0.0,24.2,0.0,27.899998,29.0,3.0,0.0,1.0,3600.0,3,7,0,22
0.0,24.3,0.0,41.699997,41.0,8.0,0.0,1.0,3600.0,3,7,1,22
0.0,24.3,0.0,47.999996,39.0,21.0,1.0,1.0,3600.0,3,7,2,22
0.0,24.3,0.0,55.5,24.0,26.0,61.0,1.0,3600.0,3,7,3,22
0.0,24.35,0.0,69.9,30.0,22.0,99.0,1.0,3600.0,3,7,4,22
0.0,24.35,0.0,60.6,32.0,17.0,72.0,1.0,3600.0,3,7,5,22
0.0,24.3,0.0,43.5,29.0,9.0,40.0,1.0,3600.0,3,7,6,22
0.0,24.3,0.0,33.6,31.0,5.0,9.0,1.0,3600.0,3,7,7,22
0.069,24.3,0.0,44.7,27.0,0.0,68.0,1.0,3600.0,3,7,8,22
0.231,24.35,0.0,50.699997,36.0,0.0,61.0,1.0,1356.522,3,7,9,22
0.106,24.1,0.0,33.9,31.0,0.0,20.0,0.0,0.0,3,7,10,22
0.288,24.1,0.0,39.0,28.0,0.0,46.0,0.0,0.0,3,7,11,22
0.144,24.05,0.0,52.800003,38.0,0.0,62.0,0.0,0.0,3,7,12,22
0.056,24.0,0.0,40.8,29.0,0.0,49.0,0.0,0.0,3,7,13,22
0.131,23.95,0.0,51.0,27.0,0.0,89.0,0.0,0.0,3,7,14,22
0.088,23.95,0.0,56.7,29.0,1.0,100.0,0.0,0.0,3,7,15,22
0.019,23.9,0.0,60.6,33.0,2.0,99.0,0.0,0.0,3,7,16,22
0.0,23.9,0.0,64.5,37.0,2.0,100.0,0.0,0.0,3,7,17,22
0.0,23.9,0.0,70.5,43.0,3.0,100.0,0.0,0.0,3,7,18,22
0.0,23.85,0.0,68.4,40.0,4.0,100.0,0.0,0.0,3,7,19,22
0.0,23.55,0.0,84.6,58.0,4.0,100.0,1.0,165.39696,3,7,20,22
0.0,23.5,0.1,83.4,57.0,5.0,97.0,1.0,3600.0,3,7,21,22
0.0,23.95,0.0,69.3,29.0,34.0,76.0,1.0,3600.0,3,7,22,22
0.0,23.95,0.1,55.5,19.0,31.0,66.0,1.0,3600.0,3,7,23,22
0.0,23.85,0.1,51.299995,23.0,35.0,32.0,1.0,3600.0,4,7,0,23
0.0,24.0,0.1,78.0,40.0,26.0,88.0,1.0,3600.0,4,7,1,23
0.0,24.3,0.0,72.0,34.0,22.0,94.0,1.0,3600.0,4,7,2,23
0.0,24.5,0.0,68.7,36.0,12.0,97.0,1.0,3600.0,4,7,3,23
0.0,24.6,0.0,86.4,60.0,8.0,92.0,1.0,3600.0,4,7,4,23
0.0,24.7,0.0,70.799995,48.0,0.0,92.0,1.0,3600.0,4,7,5,23
0.0,24.8,0.0,75.9,52.0,0.0,97.0,1.0,3600.0,4,7,6,23
0.0,24.85,0.0,67.8,43.0,0.0,97.0,1.0,3600.0,4,7,7,23
0.075,24.9,0.0,71.1,44.0,5.0,95.0,1.0,3600.0,4,7,8,23
0.2,24.85,0.0,69.3,43.0,4.0,94.0,1.0,393.79837,4,7,9,23
0.281,25.2,0.0,52.200005,15.0,17.0,95.0,0.0,0.0,4,7,10,23
0.163,25.2,0.0,81.9,9.0,75.0,96.0,0.0,0.0,4,7,11,23
0.081,25.1,0.0,44.1,4.0,18.0,99.0,0.0,0.0,4,7,12,23
0.131,24.95,0.0,82.200005,18.0,61.0,98.0,0.0,0.0,4,7,13,23
0.113,24.9,0.0,84.9,30.0,48.0,97.0,0.0,0.0,4,7,14,23
0.044,24.9,0.0,97.5,30.0,68.0,99.0,0.0,0.0,4,7,15,23
0.006,24.8,0.0,79.8,35.0,33.0,95.0,0.0,0.0,4,7,16,23
0.0,24.6,0.1,61.2,37.0,0.0,93.0,0.0,0.0,4,7,17,23
0.0,24.45,0.1,80.7,48.0,15.0,95.0,0.0,0.0,4,7,18,23
0.0,24.35,0.2,56.700005,19.0,23.0,86.0,0.0,0.0,4,7,19,23
0.0,24.4,0.2,56.1,24.0,26.0,63.0,1.0,298.0857,4,7,20,23
0.0,24.6,0.0,71.4,47.0,20.0,57.0,1.0,1154.0524,4,7,21,23
0.0,24.35,0.0,100.0,22.0,99.0,97.0,1.0,2877.0903,4,7,22,23
0.0,24.5,0.0,100.0,51.0,96.0,98.0,1.0,0.0,4,7,23,23
0.0,24.6,0.0,100.0,50.0,96.0,98.0,1.0,0.0,5,7,0,24
0.0,24.55,0.0,100.0,27.0,91.0,97.0,1.0,318.66714,5,7,1,24
0.0,24.45,0.2,100.0,23.0,93.0,94.0,1.0,2759.3625,5,7,2,24
0.0,24.45,0.0,100.0,27.0,90.0,77.0,1.0,3600.0,5,7,3,24
0.0,24.6,0.0,65.100006,28.0,47.0,39.0,1.0,3600.0,5,7,4,24
0.0,24.65,0.0,25.199999,14.0,12.0,18.0,1.0,3600.0,5,7,5,24
0.0,24.65,0.0,19.8,9.0,3.0,33.0,1.0,485.8749,5,7,6,24
0.0,24.75,0.4,43.2,7.0,38.0,47.0,1.0,3600.0,5,7,7,24
0.006,24.9,0.1,75.9,10.0,72.0,79.0,1.0,3600.0,5,7,8,24
0.031,25.0,0.0,66.9,0.0,73.0,77.0,1.0,1211.0928,5,7,9,24
0.056,24.95,0.2,80.1,12.0,75.0,81.0,0.0,0.0,5,7,10,24
0.163,25.0,0.0,30.3,26.0,6.0,11.0,0.0,0.0,5,7,11,24
0.163,25.0,0.0,21.599998,24.0,0.0,0.0,0.0,0.0,5,7,12,24
0.181,25.0,0.0,29.1,30.0,0.0,7.0,0.0,0.0,5,7,13,24
0.081,25.0,0.0,21.599998,24.0,0.0,0.0,0.0,0.0,5,7,14,24
0.063,24.95,0.0,20.699999,23.0,0.0,0.0,0.0,0.0,5,7,15,24
0.019,24.9,0.0,13.5,15.0,0.0,0.0,0.0,0.0,5,7,16,24
0.0,24.85,0.0,26.099998,29.0,0.0,0.0,0.0,0.0,5,7,17,24
0.0,24.8,0.0,20.699999,23.0,0.0,0.0,0.0,0.0,5,7,18,24
0.0,24.75,0.0,26.099998,29.0,0.0,0.0,0.0,0.0,5,7,19,24
0.0,24.7,0.0,17.1,19.0,0.0,0.0,1.0,1558.8746,5,7,20,24
0.0,24.65,0.0,18.0,20.0,0.0,0.0,1.0,3600.0,5,7,21,24
0.0,24.75,0.0,15.299999,17.0,0.0,0.0,1.0,3600.0,5,7,22,24
0.0,24.8,0.0,17.1,19.0,0.0,0.0,1.0,3600.0,5,7,23,24
0.0,24.95,0.0,19.199999,21.0,0.0,1.0,1.0,3600.0,6,7,0,25
0.0,25.05,0.0,13.5,15.0,0.0,0.0,1.0,3600.0,6,7,1,25
0.0,25.2,0.0,19.8,22.0,0.0,0.0,1.0,3600.0,6,7,2,25
0.0,25.35,0.0,9.0,10.0,0.0,0.0,1.0,3600.0,6,7,3,25
0.0,25.5,0.0,8.099999,9.0,0.0,0.0,1.0,3600.0,6,7,4,25
0.0,25.65,0.0,6.2999997,7.0,0.0,0.0,1.0,3600.0,6,7,5,25
0.0,25.8,0.0,0.9,1.0,0.0,0.0,1.0,3600.0,6,7,6,25
0.0,25.85,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,6,7,7,25
0.1,25.85,0.0,3.6,4.0,0.0,0.0,1.0,3600.0,6,7,8,25
0.225,25.85,0.0,7.2,8.0,0.0,0.0,1.0,2152.71,6,7,9,25
0.281,25.75,0.0,1.8,2.0,0.0,0.0,0.0,0.0,6,7,10,25
0.213,25.8,0.0,0.90000004,0.0,0.0,3.0,0.0,0.0,6,7,11,25
0.106,25.75,0.0,4.5,0.0,0.0,15.0,0.0,0.0,6,7,12,25
0.125,25.7,0.0,10.8,5.0,0.0,21.0,0.0,0.0,6,7,13,25
0.05,25.7,0.0,12.6,8.0,0.0,18.0,0.0,0.0,6,7,14,25
0.056,25.6,0.0,8.400001,2.0,0.0,22.0,0.0,0.0,6,7,15,25
0.006,25.6,0.0,11.1,6.0,0.0,19.0,0.0,0.0,6,7,16,25
0.0,25.55,0.0,11.7,10.0,0.0,9.0,0.0,0.0,6,7,17,25
0.0,25.55,0.0,10.8,10.0,0.0,6.0,0.0,0.0,6,7,18,25
0.0,25.55,0.0,13.799999,12.0,0.0,10.0,0.0,0.0,6,7,19,25
0.0,25.6,0.0,24.0,15.0,6.0,23.0,1.0,1795.9171,6,7,20,25
0.0,25.55,0.0,25.8,17.0,1.0,33.0,1.0,3600.0,6,7,21,25
0.0,25.3,0.0,32.4,26.0,5.0,20.0,1.0,3600.0,6,7,22,25
0.0,24.95,0.1,41.099995,41.0,6.0,2.0,1.0,3600.0,6,7,23,25
0.0,25.1,0.1,59.1,62.0,2.0,7.0,1.0,3600.0,0,7,0,26
0.0,25.15,0.0,39.6,41.0,2.0,5.0,1.0,3600.0,0,7,1,26
0.0,25.4,0.0,35.399998,33.0,4.0,11.0,1.0,3600.0,0,7,2,26
0.0,25.65,0.0,31.199999,29.0,5.0,7.0,1.0,3600.0,0,7,3,26
0.0,25.85,0.0,26.099998,23.0,6.0,6.0,1.0,3600.0,0,7,4,26
0.0,25.6,0.4,20.4,18.0,7.0,0.0,1.0,3600.0,0,7,5,26
0.0,25.6,0.1,23.1,19.0,10.0,0.0,1.0,3600.0,0,7,6,26
0.0,25.7,0.1,31.8,18.0,26.0,0.0,1.0,3600.0,0,7,7,26
0.05,25.8,0.0,41.1,31.0,22.0,0.0,1.0,3600.0,0,7,8,26
0.219,25.95,0.0,56.1,49.0,20.0,0.0,1.0,1999.8142,0,7,9,26
0.275,25.85,0.0,46.199997,44.0,11.0,0.0,0.0,0.0,0,7,10,26
0.256,26.1,0.0,73.2,70.0,17.0,0.0,0.0,0.0,0,7,11,26
0.206,26.15,0.0,41.1,35.0,16.0,0.0,0.0,0.0,0,7,12,26
0.05,26.1,0.0,34.199997,24.0,21.0,0.0,0.0,0.0,0,7,13,26
0.094,25.9,0.1,21.599998,9.0,22.0,1.0,0.0,0.0,0,7,14,26
0.025,25.0,1.1,27.300001,13.0,15.0,22.0,0.0,0.0,0,7,15,26
0.019,24.65,2.0,35.4,16.0,11.0,48.0,0.0,0.0,0,7,16,26
0.0,24.7,1.3,52.199997,28.0,19.0,52.0,0.0,0.0,0,7,17,26
0.0,24.85,0.5,77.7,40.0,31.0,77.0,0.0,0.0,0,7,18,26
